序号,专业,项目名称,规格,型号,工作压力,材质,,,,,单位,数量,"单价（元）
不含税","合计（元）
不含税",税率,税额（元）,价税合计（元）,品牌,备注
,,,规格型号,工作压力等级,,阀体,阀芯,阀板,阀杆,密封圈,,,,,,,,,
1,,Y型过滤器,DN50,SY11-16T,,,,,,,只,2,118.58407079646018,237.16814159292036,0.13,30.831858407079647,268,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
2,,Y型过滤器,DN32,SY11-16T,,,,,,,只,1,58.407079646017706,58.407079646017706,0.13,7.5929203539823025,66.00000000000001,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
3,,Y型过滤器,DN40,SY11-16T,,,,,,,只,1,70.79646017699116,70.79646017699116,0.13,9.203539823008851,80.00000000000001,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
4,,Y型过滤器,DN25,SY11-16T,,,,,,,只,4,42.47787610619469,169.91150442477877,0.13,22.08849557522124,192,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
5,,Y型过滤器,DN20,SY11-16T,,,,,,,只,4,29.203539823008853,116.81415929203541,0.13,15.185840707964605,132.00000000000003,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
6,,倒流防止器,DN20,SDFQ1X-20,,,,,,,只,22,104.42477876106196,2297.345132743363,0.13,298.6548672566372,2596.0000000000005,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
7,,倒流防止器,DN50,SDFQ1X-50,,,,,,,只,1,393.8053097345133,393.8053097345133,0.13,51.19469026548673,445,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
8,,倒流防止器,DN40,SDFQ1X-40,,,,,,,只,1,263.7168141592921,263.7168141592921,0.13,34.28318584070797,298.00000000000006,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
9,,倒流防止器,DN32,SDFQ1X-32,,,,,,,只,1,206.19469026548674,206.19469026548674,0.13,26.805309734513276,233.00000000000003,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
10,,倒流防止器,DN25,SDFQ1X-25,,,,,,,只,1,138.05309734513276,138.05309734513276,0.13,17.94690265486726,156,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
11,,倒流防止器,DN20,SDFQ1X-20,,,,,,,只,12,104.42477876106196,1253.0973451327436,0.13,162.90265486725667,1416.0000000000002,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
12,,倒流防止器,DN32,SDFQ1X-32,,,,,,,只,3,206.19469026548674,618.5840707964602,0.13,80.41592920353983,699,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
13,,倒流防止器,DN25,SDFQ1X-25,,,,,,,只,1,138.05309734513276,138.05309734513276,0.13,17.94690265486726,156,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
14,,倒流防止器,DN20,SDFQ1X-20,,,,,,,只,3,104.42477876106196,313.2743362831859,0.13,40.72566371681417,354.00000000000006,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
15,,倒流防止器,DN50,SDFQ1X-50,,,,,,,只,1,393.8053097345133,393.8053097345133,0.13,51.19469026548673,445,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
16,,倒流防止器,DN50,SDFQ1X-50,,,,,,,只,1,393.8053097345133,393.8053097345133,0.13,51.19469026548673,445,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
17,,蝶阀,DN50,D71X-16Q,,,,,,,只,6,68.14159292035399,408.8495575221239,0.13,53.15044247787611,462,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
18,,丝口铜球阀   蝶阀,DN40,Q11F-16T,,,,,,,只,2,84.070796460177,168.141592920354,0.13,21.858407079646017,190,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
19,,丝口铜球阀   蝶阀,DN32,Q11F-16T,,,,,,,只,2,53.09734513274337,106.19469026548674,0.13,13.805309734513276,120.00000000000001,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
20,,截止阀,DN50,J11F-16T,,,,,,,只,3,140.70796460176993,422.12389380530976,0.13,54.87610619469027,477.00000000000006,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
21,,截止阀,DN40,J11F-16T,,,,,,,只,3,91.15044247787611,273.4513274336283,0.13,35.54867256637168,309,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
22,,截止阀,DN32,J11F-16T,,,,,,,只,2,66.3716814159292,132.7433628318584,0.13,17.256637168141594,150,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
23,,截止阀,DN25,J11F-16T,,,,,,,只,18,44.247787610619476,796.4601769911505,0.13,103.53982300884958,900.0000000000001,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
24,,截止阀,DN20,J11F-16T,,,,,,,只,18,29.203539823008853,525.6637168141593,0.13,68.33628318584071,594,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
25,,闸阀,DN25,Z15W-16T,,,,,,,只,40,38.05309734513275,1522.12389380531,0.13,197.8761061946903,1720.0000000000002,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
26,,闸阀,DN20,Z15W-16T,,,,,,,只,40,27.433628318584073,1097.345132743363,0.13,142.65486725663717,1240,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
27,,泄水阀,DN20,Z15W-16T,,,,,,,只,40,27.433628318584073,1097.345132743363,0.13,142.65486725663717,1240,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
28,,截止阀,DN25,J11F-16T,,,,,,,只,2,44.247787610619476,88.49557522123895,0.13,11.504424778761065,100.00000000000001,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
29,,泄水阀,DN20,Z15W-16T,,,,,,,只,30,27.433628318584073,823.0088495575222,0.13,106.99115044247789,930.0000000000001,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
30,,丝口铜球阀   蝶阀,DN40,Q11F-16T,,,,,,,只,2,84.070796460177,168.141592920354,0.13,21.858407079646017,190,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
31,,丝口铜球阀   蝶阀,DN32,Q11F-16T,,,,,,,只,2,53.09734513274337,106.19469026548674,0.13,13.805309734513276,120.00000000000001,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
32,,闸阀,DN50,Z15W-16T,,,,,,,只,4,100.8849557522124,403.5398230088496,0.13,52.460176991150455,456.00000000000006,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
33,,自动排气阀,DN20,B725X-16T,,,,,,,只,2,30.973451327433633,61.946902654867266,0.13,8.053097345132745,70.00000000000001,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
34,,全铜闸阀,DN25,Z15W-16T,,,,,,,只,118,38.05309734513275,4490.265486725664,0.13,583.7345132743363,5074.000000000001,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
35,,全铜闸阀,DN20,Z15W-16T,,,,,,,只,218,27.433628318584073,5980.5309734513285,0.13,777.4690265486727,6758.000000000001,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
36,,泄水阀,DN25,Z15W-16T,,,,,,,只,42,38.05309734513275,1598.2300884955755,0.13,207.7699115044248,1806.0000000000002,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
37,,自动排气阀（全铜,DN20,B725X-16T,,,,,,,只,2,30.973451327433633,61.946902654867266,0.13,8.053097345132745,70.00000000000001,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
38,,蝶阀,DN50,D71X-16Q,,,,,,,只,38,65.48672566371683,2488.4955752212395,0.13,323.5044247787611,2812.0000000000005,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
39,,浮球阀,DN50,J745X-16Q,,,,,,,只,7,1453.0973451327436,10171.681415929204,0.13,1322.3185840707965,11494,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
40,,泄水阀,DN40,Z15W-16T,,,,,,,只,4,68.14159292035399,272.56637168141594,0.13,35.43362831858408,308,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
41,,泄水阀,DN20,Z15W-16T,,,,,,,只,6,27.433628318584073,164.60176991150445,0.13,21.39823008849558,186.00000000000003,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
42,,自动排气阀（全铜,DN20,B725X-16T,,,,,,,只,2,30.973451327433633,61.946902654867266,0.13,8.053097345132745,70.00000000000001,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
43,,截止阀,DN50,J11F-16T,,,,,,,只,7,140.70796460176993,984.9557522123895,0.13,128.04424778761063,1113,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
44,,闸阀,DN50,Z15W-16T,,,,,,,只,2,100.8849557522124,201.7699115044248,0.13,26.230088495575227,228.00000000000003,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
45,,闸阀,DN25,Z15W-16T,,,,,,,只,4,38.05309734513275,152.212389380531,0.13,19.78761061946903,172.00000000000003,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
46,,铜质闸阀,DN25,Z15W-16T,,,,,,,只,2608,38.05309734513275,99242.4778761062,0.13,12901.522123893807,112144.00000000001,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
47,,铜质闸阀,DN20,Z15W-16T,,,,,,,只,2608,27.433628318584073,71546.90265486727,0.13,9301.097345132745,80848.00000000001,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
48,,泄水阀,DN25,Z15W-16T,,,,,,,只,2,38.05309734513275,76.1061946902655,0.13,9.893805309734516,86.00000000000001,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
49,,闸阀,DN50,Z15W-16T,,,,,,,只,44,100.8849557522124,4438.938053097346,0.13,577.061946902655,5016.000000000001,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
50,,全铜闸阀,DN25,Z15W-16T,,,,,,,只,72,38.05309734513275,2739.823008849558,0.13,356.1769911504425,3096.0000000000005,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
51,,全铜闸阀,DN20,Z15W-16T,,,,,,,只,116,27.433628318584073,3182.3008849557527,0.13,413.6991150442479,3596.0000000000005,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
52,,泄水阀,DN25,Z15W-16T,,,,,,,只,22,38.05309734513275,837.1681415929205,0.13,108.83185840707966,946.0000000000002,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
53,,截止阀,DN40,J11F-16T,,,,,,,只,2,91.15044247787611,182.30088495575222,0.13,23.69911504424779,206,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
54,,截止阀,DN32,J11F-16T,,,,,,,只,2,66.3716814159292,132.7433628318584,0.13,17.256637168141594,150,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
55,,自动排气阀（全铜,DN20,B725X-16T,,,,,,,只,4,30.973451327433633,123.89380530973453,0.13,16.10619469026549,140.00000000000003,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
56,,截止阀,DN40,J11F-16T,,,,,,,只,24,91.15044247787611,2187.6106194690265,0.13,284.3893805309734,2472,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
57,,泄水阀,DN40,Z15W-16T,,,,,,,只,10,69.02654867256638,690.2654867256638,0.13,89.7345132743363,780.0000000000001,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
58,,泄水阀,DN20,Z15W-16T,,,,,,,只,15,27.433628318584073,411.5044247787611,0.13,53.495575221238944,465.00000000000006,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
59,,自动排气阀（全铜,DN20,B725X-16T,,,,,,,只,2,30.973451327433633,61.946902654867266,0.13,8.053097345132745,70.00000000000001,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
60,,闸阀,DN50,Z15W-16T,,,,,,,只,2,100.8849557522124,201.7699115044248,0.13,26.230088495575227,228.00000000000003,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
61,,闸阀,DN25,Z15W-16T,,,,,,,只,4,38.05309734513275,152.212389380531,0.13,19.78761061946903,172.00000000000003,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
62,,全铜闸阀,DN25,Z15W-16T,,,,,,,只,800,38.05309734513275,30442.477876106197,0.13,3957.5221238938057,34400,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
63,,全铜闸阀,DN20,Z15W-16T,,,,,,,只,800,27.433628318584073,21946.90265486726,0.13,2853.0973451327436,24800.000000000004,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
64,,全铜球阀,DN20,Q11F-16T,,,,,,,只,30,22.123893805309738,663.7168141592921,0.13,86.28318584070797,750,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
65,,全铜球阀,DN25,Q11F-16T,,,,,,,只,50,34.51327433628319,1725.6637168141594,0.13,224.33628318584073,1950.0000000000002,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
66,,全铜球阀,DN32,Q11F-16T,,,,,,,只,60,53.09734513274337,3185.840707964602,0.13,414.1592920353983,3600.0000000000005,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
67,,泄水阀,DN25,Z15W-16T,,,,,,,只,5,38.05309734513275,190.26548672566375,0.13,24.734513274336287,215.00000000000003,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
68,,防护阀,DN50,Z15W-16T,,,,,,,只,1,100.8849557522124,100.8849557522124,0.13,13.115044247787614,114.00000000000001,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
69,,防护阀,DN20,Z15W-16T,,,,,,,只,6,27.433628318584073,164.60176991150445,0.13,21.39823008849558,186.00000000000003,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
70,,防护阀,DN25,Z15W-16T,,,,,,,只,2,38.05309734513275,76.1061946902655,0.13,9.893805309734516,86.00000000000001,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
71,,防护阀,DN32,Z15W-16T,,,,,,,只,5,49.55752212389381,247.78761061946906,0.13,32.21238938053098,280.00000000000006,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
72,,防护阀,DN40,Z15W-16T,,,,,,,只,2,69.02654867256638,138.05309734513276,0.13,17.94690265486726,156,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
73,,防污隔断阀,DN50,SDFQ1X-50,,,,,,,只,3,393.8053097345133,1181.41592920354,0.13,153.5840707964602,1335,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
